Gen;Time;Best Score;First Place Generation;Second Place Generation;Third Place Generation
335;2469.0769448280334;1340.296045350766;1291.2719998626092;1266.5963455742653;1266.452741833348
336;2481.860187292099;1340.296045350766;1331.019527886846;1272.3472232736142;1270.4864695588822
337;2494.196319103241;1340.296045350766;1272.3187603949118;1245.3859302942105;1188.6481393033323
338;2507.1257824897766;1340.296045350766;1336.7776128609191;1312.2599285648553;1279.8756194135392
339;2519.9645602703094;1340.296045350766;1277.3400934807044;1256.0855156661496;1253.4417801745
340;2533.8775520324707;1340.296045350766;1259.194899657669;1236.1619914155356;1225.2781961272933
341;2546.0202627182007;1340.296045350766;1273.83844900035;1214.6495986323528;1214.4634617099675
342;2558.8973619937897;1340.296045350766;1322.7140465854095;1300.603603810097;1297.086111182892
343;2570.1161999702454;1340.296045350766;1258.0594585559375;1236.3273815720333;1234.2036783574276
344;2582.4761946201324;1340.296045350766;1324.214899398029;1284.7127463232937;1232.8135933405188
345;2596.281889438629;1340.296045350766;1302.415768688588;1289.9300961127117;1260.8076590420178
346;2610.6453998088837;1359.9556427455384;1359.9556427455384;1326.805826028059;1310.9294160722882
347;2624.406177043915;1470.0543644649808;1470.0543644649808;1343.8563286479432;1303.5166407061313
348;2639.7997341156006;1470.0543644649808;1396.8200508945658;1349.9856521816928;1267.408229048839
349;2655.7879614830017;1470.0543644649808;1401.088788020183;1324.5684646349087;1308.3933440747853
350;2670.448386669159;1470.0543644649808;1244.515763793566;1243.4801739082532;1235.4300727570533
351;2684.18944978714;1470.0543644649808;1370.8945740792735;1302.84775354006;1268.691718923342
352;2699.4096574783325;1470.0543644649808;1348.9315075309628;1290.4484263285874;1281.8642220659844
353;2712.890661239624;1470.0543644649808;1343.7341388747377;1274.5900748187198;1218.25366506827
354;2725.424651145935;1470.0543644649808;1286.265666928664;1269.6063252211072;1267.8486791885782
355;2740.907846212387;1470.0543644649808;1362.7920974653105;1347.8952620667044;1326.0420932313816
356;2754.040160894394;1470.0543644649808;1372.6095972915343;1346.365961174852;1308.9826634272392
357;2768.6124243736267;1470.0543644649808;1316.9925875862234;1288.5661703961187;1250.976237137679
358;2781.575662136078;1470.0543644649808;1333.5702635822063;1320.6311693930263;1283.827277771373
359;2795.477819442749;1470.0543644649808;1354.2794102272699;1299.6317888675292;1279.0155581019444
360;2810.482936859131;1470.0543644649808;1303.0388714011667;1296.005059706671;1279.6431578693685
361;2824.3305580615997;1470.0543644649808;1356.1447640884671;1252.5877357484542;1242.9276067622136
362;2837.527268886566;1470.0543644649808;1353.6717000098076;1277.6163592319003;1256.5470338921964
363;2849.1351959705353;1532.3594060603878;1532.3594060603878;1263.6737374034471;1246.6357139879462
364;2864.608539581299;1532.3594060603878;1427.3611446013772;1327.9459907576054;1313.8412345721
365;2880.5753450393677;1532.3594060603878;1376.1642313520204;1324.6295241493772;1289.3324652895512
366;2896.036159515381;1574.357204646657;1574.357204646657;1340.5621639813144;1302.7664122670276
367;2911.19899058342;1574.357204646657;1423.3718070927343;1337.2575003750376;1331.8266023515432
368;2925.7329902648926;1574.357204646657;1282.032001508143;1270.2545131681934;1237.1368725138036
369;2939.8190128803253;1574.357204646657;1335.1439986095088;1272.2443522518179;1252.9229272655098
370;2954.9758093357086;1574.357204646657;1344.2446484494149;1333.6740276371274;1282.3325545341395
371;2970.411260843277;1574.357204646657;1315.1183055865824;1302.2497991970788;1298.335456497118
372;2985.190456867218;1574.357204646657;1362.7077290933769;1353.418638712469;1295.0768028427572
373;2999.2878127098083;1574.357204646657;1369.9484848670081;1347.802176883704;1299.1842614777497
374;3013.3579711914062;1574.357204646657;1483.731761329077;1294.495548953072;1266.3911117881685
375;3026.8693177700043;1574.357204646657;1393.7596380804198;1357.9199873408372;1250.621870014842
376;3039.3247861862183;1574.357204646657;1360.997637736318;1353.9319411521967;1303.4708010456698
377;3052.116537332535;1574.357204646657;1440.9610270547237;1347.9201519844587;1321.927435015311
378;3062.638874769211;1574.357204646657;1389.2504125423775;1334.2272763382155;1328.059058781412
379;3074.017796278;1574.357204646657;1363.336954936288;1316.0403806713314;1279.5723235953897
380;3085.515889406204;1574.357204646657;1364.8454254112494;1341.1104840772318;1327.5304853204884
381;3096.233734846115;1574.357204646657;1372.5250131717635;1342.817983974526;1314.7596225071263
382;3106.3647599220276;1574.357204646657;1469.8631958519074;1352.7016180944902;1325.0751840259354
383;3116.6440649032593;1574.357204646657;1391.774103715859;1333.561908844349;1319.3208467906338
384;3128.8867361545563;1574.357204646657;1450.2870917933803;1358.4151061447155;1349.1441688992543
385;3139.671825647354;1574.357204646657;1505.217705338781;1390.7440308697944;1378.9339061565936
386;3151.154602766037;1574.357204646657;1375.3128486650992;1370.2254752806064;1364.2555340934339
387;3160.727840900421;1574.357204646657;1421.46376460231;1342.0033334814946;1316.4904030097941
388;3170.656546354294;1574.357204646657;1360.9949392462574;1296.9590712469032;1296.1226145617336
389;3180.866913795471;1574.357204646657;1409.30610452564;1361.4552887739535;1267.3792697039894
390;3191.3286068439484;1574.357204646657;1336.7290510080293;1289.0771935776656;1284.4620584184954
391;3202.3916935920715;1574.357204646657;1272.8422567200973;1269.8691444346107;1253.675509608466
392;3212.4735898971558;1574.357204646657;1355.9556976191723;1266.2741083516828;1243.2187887615971
393;3224.187256336212;1574.357204646657;1384.354215544224;1315.4367304754567;1297.901314157531
394;3234.8417675495148;1574.357204646657;1320.649379051758;1315.8883162607497;1247.8943844798118
395;3246.439484834671;1574.357204646657;1401.845609144587;1313.175032057308;1299.5238940562351
396;3257.1858797073364;1574.357204646657;1385.2066280489769;1360.099276878497;1343.960408210543
397;3265.0749764442444;1574.357204646657;1309.4776544550418;1140.499232621636;1131.2510000080001
398;3275.395574092865;1574.357204646657;1352.2953627975876;1277.2905244651135;1262.0371681881825
399;3285.2566521167755;1574.357204646657;1314.8957855191618;1299.6058194675027;1268.7089646484499
400;3295.17533326149;1574.357204646657;1271.8786338127716;1248.4640575338753;1231.2805314416814
401;3305.381971359253;1574.357204646657;1296.479254633864;1273.0369465352562;1262.5715476190821
402;3313.919722557068;1574.357204646657;1312.7462192882094;1257.21056937577;1243.7264977153338
403;3323.845432281494;1574.357204646657;1314.2632188420341;1263.4799745912542;1249.152498466206
404;3333.8842437267303;1574.357204646657;1270.687029604154;1245.659232351256;1244.102041434404
405;3341.978065252304;1574.357204646657;1226.2887265377346;1132.7910934653705;1087.7807044125466
406;3351.986897468567;1574.357204646657;1242.2850891402811;1237.8525669773528;1237.780728023373
407;3361.3157188892365;1574.357204646657;1401.7542845184666;1313.7731932372799;1289.724035753028
408;3371.2906811237335;1574.357204646657;1333.3691966823353;1272.571000188629;1237.7787433699814
409;3381.7770845890045;1574.357204646657;1402.929144513513;1327.8070830855363;1258.9214313296163
410;3391.949546813965;1574.357204646657;1343.889703669478;1275.3535588178834;1267.7292421820057
411;3400.3091654777527;1574.357204646657;1315.3637296341997;1247.0618280848391;1208.350327267435
412;3408.494125843048;1574.357204646657;1262.416520262447;1138.674352996633;1011.1056315800054
413;3416.845263004303;1574.357204646657;1235.8699832521556;1154.2247112728955;1109.2175741482947
414;3425.9434385299683;1574.357204646657;1338.5859850402544;1262.5101455988397;1206.3529410097487
415;3434.13667678833;1574.357204646657;1273.240681466523;1226.4360808040606;1214.2803256054956
416;3443.3036835193634;1574.357204646657;1367.608629416915;1314.0206314947861;1281.2437396116663
417;3451.489319562912;1574.357204646657;1273.790724581559;1236.4337909870728;1204.39315402886
418;3459.8761525154114;1574.357204646657;1345.768337817007;1238.0012480906448;1181.7217104394226
419;3467.250938653946;1574.357204646657;1331.4405866300492;1312.1402106948951;1270.3455252757456
420;3475.767962694168;1574.357204646657;1236.9361803808906;1213.8988914241895;1212.8298139068822
421;3483.418552160263;1574.357204646657;1291.1107049040124;1258.2025805441908;1252.3720239100776
422;3490.9401676654816;1574.357204646657;1265.1007654578473;1247.4275695890433;1230.6954876223524
423;3498.512413263321;1574.357204646657;1240.4077926699522;1207.2486434622072;1200.5147402087446
424;3506.143794298172;1574.357204646657;1394.7576014945707;1286.4201122479797;1212.3741709562444
425;3513.6884920597076;1574.357204646657;1218.2519671955042;1165.7975499992217;1124.8613337207908
426;3520.924192428589;1574.357204646657;1338.0451753554753;1238.2699391736237;1131.6589235959525
427;3530.4688782691956;1574.357204646657;1388.2433680875972;1217.2210675721442;1216.2280050752177
428;3540.183740377426;1574.357204646657;1350.4208217802948;1264.2151020694996;1250.5352003032574
429;3548.9301369190216;1574.357204646657;1293.6784477642955;1237.3689284732254;1204.6728185858624
430;3558.5757768154144;1574.357204646657;1291.8576889815492;1221.2248468513144;1164.284975694146
431;3566.089346885681;1574.357204646657;1395.3490265996913;1326.414562557882;1250.4775923739674
432;3575.131588935852;1574.357204646657;1484.3013175169447;1317.1560957782253;1309.3711076228424
433;3581.25359249115;1574.357204646657;1252.4478515088674;1238.7421093649396;1208.8533877637137
434;3589.4419469833374;1574.357204646657;1297.5683442973468;1257.598639274548;1225.3606699699183
435;3596.873506784439;1574.357204646657;1447.1114549007555;1263.5979191214192;1230.2551117184362
436;3603.1732625961304;1574.357204646657;1101.5614968350092;1096.2408249158434;1071.8707510163356
437;3610.0240457057953;1574.357204646657;1154.365033132745;982.9298814524309;980.5601169517197
438;3619.7711260318756;1574.357204646657;1314.7757878642476;1260.072799998189;1180.8561872625232
439;3627.4143521785736;1574.357204646657;1281.5006980259386;1198.133621513367;998.5314311305438
440;3636.4265410900116;1574.357204646657;1331.8474531772858;1220.2150889353493;1095.9005042480198
441;3643.5327067375183;1574.357204646657;1236.6348112308276;1221.6806626991097;1212.0267646747918
442;3649.5238559246063;1574.357204646657;1352.828773300495;1286.449898580226;1001.8620789892167
443;3657.789741039276;1574.357204646657;1292.463866342924;1248.2473119444996;1168.1996032617808
444;3666.193773508072;1574.357204646657;1431.3648954606488;1290.753636939395;1285.9665985753632
445;3674.2011399269104;1574.357204646657;1293.5783093752882;1224.224171114209;1218.590622213922
446;3683.298586368561;1574.357204646657;1364.1370817439142;1297.5495772225026;1234.141518601107
447;3691.862392425537;1574.357204646657;1207.575602563726;1157.8858056124802;1136.7181477710242
448;3701.5893964767456;1574.357204646657;1343.5090583674107;1322.1941104091472;1254.0339737966617
449;3709.6096091270447;1574.357204646657;1386.34200427834;1233.6602089588632;1020.6210806497202
450;3720.819813966751;1574.357204646657;1224.5729311318971;1210.2584191286749;1208.7756587584722
451;3729.543860912323;1574.357204646657;1293.5432760469996;1266.9145486877303;1223.1972633435842
452;3739.1844334602356;1574.357204646657;1237.1974512174286;1192.813321105709;1166.670222064157
453;3748.2349214553833;1574.357204646657;1330.1612970651663;1217.0771216330509;1208.2328751520558
454;3757.13937664032;1574.357204646657;1356.7358034117706;1285.8370354421556;1231.244015550932
455;3766.7570340633392;1574.357204646657;1296.9489371183424;1156.1346893388557;1151.9564206765067
456;3776.168448448181;1574.357204646657;1354.3787635975448;1331.8741324067998;1289.1798970859038
457;3783.1625237464905;1574.357204646657;1418.7412285374135;1391.9413834204443;1320.191583962467
458;3790.058032274246;1574.357204646657;1390.4728070636984;1313.6127496285023;1274.9354652342936
459;3797.8028070926666;1574.357204646657;1382.6875782516483;1234.4011030346287;1230.0024657671147
460;3806.197172641754;1574.357204646657;1507.7319312213895;1283.5355828788083;1206.3715153795474
461;3813.0020492076874;1574.357204646657;1413.3387743982885;1299.9328065401758;1276.897413349812
462;3820.4752407073975;1574.357204646657;1293.2210675721442;1244.0803683884121;1237.2834764940353
463;3829.1632628440857;1574.357204646657;1317.690866387665;1249.220446963255;1227.440727489894
464;3837.6650059223175;1574.357204646657;1547.2204862204794;1311.3481572292428;1301.2007104629142
465;3844.9061324596405;1574.357204646657;1382.6687096446703;1360.1950533141587;1340.4696780470065
466;3851.085820913315;1574.357204646657;1322.2243895637566;1318.6292570518633;1313.5676170535003
467;3857.7423946857452;1574.357204646657;1365.8410498916498;1277.607791016821;1253.034740532722
468;3867.2504687309265;1574.357204646657;1395.6490204751385;1348.2420681090368;1348.0167472862145
469;3875.312325000763;1574.357204646657;1395.5717919631688;1347.6393796661778;1323.5207468724334
470;3883.7233412265778;1574.357204646657;1311.7404704691967;1261.282699133954;1247.504710530825
471;3891.589277267456;1574.357204646657;1336.3585029529604;1282.51527532624;1224.8608220894073
472;3899.6802504062653;1574.357204646657;1502.1384325689617;1300.5416846730081;1142.2919929161428
473;3908.520922422409;1574.357204646657;1229.4878487602705;1168.2492850627318;1151.3761219694143
474;3917.4408304691315;1574.357204646657;1315.4020524040645;1305.7433044149195;1257.0228283447286
475;3924.7958810329437;1574.357204646657;1453.7433496141339;1346.167898757762;1269.9876084204795
476;3932.063088655472;1574.357204646657;1359.5144196790038;1209.8862803935624;1057.389238391672
477;3939.7322528362274;1574.357204646657;1203.3136307009281;1062.45769450379;954.3741159619372
478;3946.0048134326935;1574.357204646657;1286.5320424000663;1212.9137991201226;1190.5323209198782
479;3953.1124148368835;1574.357204646657;1234.3522019404513;1195.2721324772183;1147.5353227175958
480;3961.2421793937683;1574.357204646657;1323.6003144674078;1237.4784480435771;1065.5914556834805
481;3967.4893159866333;1574.357204646657;1246.3676840277017;1167.1035857485322;1112.6960043895058
482;3975.482464313507;1574.357204646657;1340.1460739830534;1262.0538608697339;1259.110349643409
483;3983.0891144275665;1574.357204646657;1208.2363559704045;1164.2052880395222;1157.4240424743969
484;3990.139361858368;1574.357204646657;1315.219331203742;1303.7367467008887;1301.012604288438
485;3998.859581708908;1574.357204646657;1263.3857490715104;1184.275917364674;1132.3289844783533
486;4009.2195205688477;1574.357204646657;1358.6830708228556;1308.1185515903992;1243.7411624050817
487;4017.9804706573486;1574.357204646657;1293.8131236995341;1280.1584123710634;1233.6371199126868
488;4027.2142658233643;1574.357204646657;1487.8065694280278;1381.2229988582158;1312.9463213748784
489;4035.3607227802277;1574.357204646657;1460.0512813050357;1395.5898047688324;1239.7203078391635
490;4042.6925666332245;1574.357204646657;1288.865384123876;1252.8194454284949;1232.529427628989
491;4050.6790878772736;1574.357204646657;1323.7772420699655;1285.8032740222068;1149.3750960062011
492;4057.4073865413666;1574.357204646657;1360.3311966250958;1314.7607267054818;1286.9274998437884
493;4065.872973918915;1574.357204646657;1506.010541176564;1325.2854775772346;1183.2028207691335
494;4073.9362885951996;1574.357204646657;1326.0722647787227;1238.5983065511778;1051.4898763718606
495;4081.499095439911;1574.357204646657;1361.0044328170745;1352.5094456340444;1266.2777729669401
496;4089.94034576416;1574.357204646657;1359.8817935782945;1341.7430558148121;1309.286405623416
497;4096.408961057663;1574.357204646657;1423.5733580088047;1324.9303417428805;1193.1779723675045
498;4102.985695362091;1574.357204646657;1232.422399446657;1136.0562586166081;1038.7582759475995
499;4112.2360496521;1574.357204646657;1218.9357265330473;1133.3953725369238;1132.0333113768424
500;4118.336490392685;1574.357204646657;1228.2435992713197;1214.885277841214;1125.4890931883972
501;4126.261798143387;1574.357204646657;1319.7428814539892;1254.6313412026057;1221.3364937391173
502;4134.763025760651;1574.357204646657;1397.8609298689455;1316.8824727679694;1290.1675944721642
503;4142.386923313141;1574.357204646657;1366.994178175051;1326.3480165861924;1321.1700514501501
504;4151.285373926163;1574.357204646657;1540.2211324201544;1260.4355273684107;1221.7096565284028
505;4158.749155759811;1574.357204646657;1358.6647413736478;1346.1730912607804;1330.2180932859694
506;4166.929109334946;1692.1302669692989;1692.1302669692989;1403.7479809643003;1321.4411273705018
507;4181.590148925781;1692.1302669692989;1458.956896337183;1445.5111802689003;1393.0507197984134
508;4197.299042463303;1692.1302669692989;1488.7309865195186;1402.0390169466252;1374.4586932745137
509;4211.06343626976;1692.1302669692989;1465.8639316731894;1398.9073567148553;1392.060550301243
510;4223.795462846756;1692.1302669692989;1446.6818127383467;1398.440727489894;1397.0694108823134
511;4237.56499171257;1692.1302669692989;1440.9721087429282;1402.299417617098;1397.9492426816519
512;4251.256308794022;1692.1302669692989;1498.7038457169601;1472.0219897844283;1386.6561723309048
513;4264.035815000534;1692.1302669692989;1403.7052884282284;1384.353229099633;1371.4461423127843
514;4276.460344791412;1692.1302669692989;1572.010780181372;1476.3678253657897;1428.293039159142
515;4287.60017490387;1692.1302669692989;1434.578668927304;1434.5013515702447;1363.9665583202966
516;4298.919903993607;1692.1302669692989;1459.805450564062;1443.176360415817;1387.7988095640312
517;4309.238270282745;1692.1302669692989;1344.4134103804643;1281.3507419200298;1267.7106114611586
518;4321.815578460693;1692.1302669692989;1461.2645982318263;1413.0763215923453;1405.083895198884
519;4331.81755065918;1692.1302669692989;1451.5923319255503;1374.629268975655;1353.482282011529
520;4343.075474500656;1692.1302669692989;1388.463915245112;1384.7052404288556;1377.9647628121684
521;4354.730937957764;1692.1302669692989;1421.039333776018;1418.6542195929344;1407.6636987846284
522;4366.291462659836;1692.1302669692989;1397.5847701683347;1371.6621598107474;1370.950788296161
523;4378.178952693939;1692.1302669692989;1394.7653466663658;1373.7985050251416;1371.7082747422157
524;4388.905294895172;1692.1302669692989;1445.8638326951893;1431.522400537559;1376.8392107303168
525;4401.086579799652;1692.1302669692989;1525.8705220567224;1380.538826107256;1376.3485928797852
526;4413.193549156189;1692.1302669692989;1458.8706104025216;1435.0514670129487;1411.3362122116262
527;4427.001468896866;1692.1302669692989;1501.4992466435865;1494.0528309417475;1420.1488327978414
528;4437.895149230957;1692.1302669692989;1524.9176973134513;1390.5779302365772;1370.1289357606083
529;4446.451415300369;1692.1302669692989;1401.7395846247623;1390.7320038813239;1356.0787811424602
530;4458.794085025787;1692.1302669692989;1409.510788636225;1405.5076491455584;1370.677353677477
531;4469.933326482773;1692.1302669692989;1387.3397300705617;1355.0935970095252;1352.4326098193997
532;4479.611863613129;1692.1302669692989;1443.653075155404;1392.12687586366;1352.9882082030495
533;4493.652147293091;1692.1302669692989;1389.8213114250843;1357.816672039545;1320.9107470996098
534;4504.430754184723;1692.1302669692989;1427.323784392354;1376.0218219138208;1353.2790286466893
535;4514.933045387268;1692.1302669692989;1456.5816919436843;1441.6240364227228;1328.4764190215874
536;4527.757581710815;1692.1302669692989;1427.196790149605;1397.30889566322;1338.5146223783793
537;4537.297625303268;1692.1302669692989;1366.850604631651;1336.1320700024628;1295.4247250304084
538;4548.82075381279;1692.1302669692989;1438.9758476005582;1431.5728706015507;1388.6984548983767
539;4560.783972501755;1692.1302669692989;1399.2453378535215;1332.4329430022303;1322.8608857183503
540;4573.44482421875;1692.1302669692989;1525.3321525135614;1385.9972690186908;1354.3101888667406
541;4586.287847995758;1692.1302669692989;1366.7254504741609;1362.0762760491248;1337.6396939925773
542;4599.266762256622;1692.1302669692989;1387.425903866199;1378.1043350656596;1364.9837623000096
543;4609.114671468735;1692.1302669692989;1419.2725437906345;1348.851613212006;1329.6098869960697
544;4620.483892917633;1692.1302669692989;1336.9388218193424;1331.053160416542;1330.3337496220283
545;4630.559456586838;1692.1302669692989;1487.7448201098875;1418.7587367535307;1359.7230678146368
546;4641.466241121292;1692.1302669692989;1421.903896900032;1344.5409898634555;1337.3101508970763
547;4653.450890541077;1692.1302669692989;1405.8531142689978;1356.510857313533;1337.2037220060015
548;4663.808470487595;1692.1302669692989;1359.0724367405298;1325.33174306046;1323.7124268891523
549;4674.658584356308;1692.1302669692989;1390.730416383345;1357.487367870057;1336.065335810807
550;4685.289115667343;1692.1302669692989;1374.1697459216316;1344.4473747554912;1342.0771615519072
551;4697.191677808762;1692.1302669692989;1344.4963081894025;1334.8037484105807;1316.465465500934
552;4709.10337305069;1692.1302669692989;1445.9801955433497;1335.4804765018039;1333.7996438539258
553;4722.199184656143;1692.1302669692989;1414.9858481698063;1382.184475060133;1348.4183765677665
554;4733.149471282959;1692.1302669692989;1341.2923697823699;1304.251612371621;1295.4292358298917
555;4741.8613295555115;1692.1302669692989;1365.7954556605205;1364.0121887055445;1343.081136015558
556;4752.51326751709;1692.1302669692989;1361.0558801153668;1286.4984267334767;1279.9970970981442
557;4762.975722551346;1692.1302669692989;1352.7143019795553;1284.5304510876042;1236.4790723844903
558;4772.963483572006;1692.1302669692989;1313.9517764736381;1269.1497897866218;1242.5131217412006
559;4781.540431261063;1692.1302669692989;1332.0326752080205;1331.6483539632588;1317.6915810656242
560;4791.489264965057;1692.1302669692989;1398.1490394418765;1394.422570719484;1380.4339481083414
561;4801.147060871124;1692.1302669692989;1310.9555788502946;1287.017631194157;1286.9163356042272
562;4811.531551361084;1692.1302669692989;1392.2562376996907;1342.6987348998978;1326.9048177399425
563;4822.343271017075;1692.1302669692989;1471.4854938661572;1373.5535448308815;1324.3544995474092
564;4833.703640699387;1692.1302669692989;1326.7050854272145;1303.8063842001818;1303.0845576704523
565;4844.520588636398;1692.1302669692989;1333.9961953454183;1322.1354614867103;1306.2398399161132
566;4855.595558643341;1692.1302669692989;1483.8254739060117;1401.550741205707;1341.1968536373226
567;4865.143538475037;1692.1302669692989;1435.4317661172404;1378.0435021560052;1329.0897644428928
568;4874.062374830246;1692.1302669692989;1342.0647422046527;1325.6459862424883;1288.1299502124066
569;4884.1905336380005;1692.1302669692989;1360.9951678629448;1358.8289300122035;1347.05753630039
570;4893.569663286209;1692.1302669692989;1403.8869104682292;1381.11092123322;1374.057967476914
571;4905.9736268520355;1692.1302669692989;1414.2476908015997;1387.9996504480423;1362.3434859729514
572;4915.93798494339;1692.1302669692989;1314.1116850566414;1306.7068960871545;1281.4916365083259
573;4928.600562334061;1692.1302669692989;1463.0919638468874;1447.0220166743484;1354.0486668770354
574;4940.963262796402;1692.1302669692989;1391.2656805396916;1379.4800094942243;1354.296771838831
575;4950.086766004562;1692.1302669692989;1389.4258208445704;1378.3560203474415;1364.0065840811426
576;4959.935035228729;1692.1302669692989;1374.5870678074161;1342.2421690826923;1320.7130807994427
577;4970.309990644455;1692.1302669692989;1356.9038090335287;1342.952812741511;1342.9120822389827
578;4982.415793657303;1692.1302669692989;1387.114162490934;1382.4103885906434;1362.9929900807667
579;4993.104632139206;1692.1302669692989;1441.285418119066;1351.3533495888344;1337.0955001260959
580;5002.228247880936;1692.1302669692989;1313.8229369326318;1310.1478487818158;1302.5732250487397
581;5011.853789567947;1692.1302669692989;1416.5094416262496;1326.3811697780925;1244.5978321960943
582;5020.138734817505;1692.1302669692989;1483.8436347473262;1282.5648328864736;1238.4384379279786
583;5031.172936677933;1692.1302669692989;1527.3921254676275;1415.2046068759198;1373.605579630562
584;5040.6747007369995;1692.1302669692989;1384.654189572683;1344.9204959710707;1332.492608187836
585;5049.341869831085;1692.1302669692989;1351.9480871614214;1325.3632849765042;1236.580465226562
586;5060.275445699692;1692.1302669692989;1490.5968233310045;1456.6731187976488;1382.7486111271858
587;5071.853542327881;1692.1302669692989;1333.2826752080205;1303.3514008392958;1272.4860258698923
588;5082.127301692963;1692.1302669692989;1262.1178220857107;1236.7899940592285;1222.1110056964023
589;5091.775112867355;1692.1302669692989;1387.464101780217;1273.9193008859233;1265.2461549501359
590;5101.14230298996;1692.1302669692989;1166.8479986149928;1044.1740975714179;999.8204603543389
591;5108.793514966965;1692.1302669692989;1281.7537598381653;1244.9834699456512;1181.4458271631977
592;5118.104958534241;1692.1302669692989;1413.340990364502;1392.6952382880434;1288.4533487778745
593;5127.726310968399;1692.1302669692989;1354.8991555485618;1342.0788948193626;1332.5608530855743
594;5137.633250713348;1692.1302669692989;1365.824791499055;1344.8987888321062;1334.037044468225
595;5144.863658905029;1692.1302669692989;1426.2634891118757;1286.1209439774716;1261.0802055800025
596;5156.520808696747;1692.1302669692989;1374.464140808978;1362.2812865841581;1285.6695835885862
597;5168.048803091049;1692.1302669692989;1365.7964512162669;1333.5686116191723;1315.9291246477196
598;5175.69976401329;1692.1302669692989;1312.9921913109765;1214.2320036986061;1206.2312139620321
599;5184.914926528931;1692.1302669692989;1417.433139129213;1341.0683302687557;1247.375234083218
600;5194.528440952301;1692.1302669692989;1448.7509032405546;1373.4736536217342;1330.441542864965
601;5203.63406252861;1692.1302669692989;1302.1936089678431;1252.8682321373383;1234.2418999706613
602;5212.001147031784;1692.1302669692989;1310.521819551082;1296.2695461538538;1290.4327289505595
603;5220.252210140228;1692.1302669692989;1347.850889493972;1332.9012008598504;1296.336104792912
604;5227.688137054443;1692.1302669692989;1420.3504264663238;1375.6809132561705;1335.945304053458
605;5236.649081945419;1692.1302669692989;1338.8750833529655;1249.8589052837374;1124.1999866238646
606;5247.720085144043;1692.1302669692989;1551.9566868242791;1415.8453861232479;1316.125758401646
607;5255.815185546875;1692.1302669692989;1586.2875360256528;1342.3789287492177;1291.4693693652475
608;5263.392037153244;1692.1302669692989;1344.3651020526358;1296.9124619127301;1238.4931501254507
609;5273.294512748718;1692.1302669692989;1332.617637247053;1316.8897687595315;1304.1367823592645
610;5282.692816734314;1692.1302669692989;1375.4837926571483;1336.2604288708947;1258.662484115114
611;5292.287714242935;1692.1302669692989;1399.0205760746544;1070.8008555106067;1042.674763031509
612;5302.06766295433;1692.1302669692989;1317.795871080244;1299.0256854910554;1280.7816033467086
613;5310.708854436874;1692.1302669692989;1332.300104267028;1317.3975931396087;1222.3785935290869
614;5318.216960430145;1692.1302669692989;1345.3290067979804;1318.3470897214008;1267.5658282314664
615;5326.543257474899;1692.1302669692989;1312.2183459898768;1291.9157351491679;1241.5747169879344
616;5336.446083307266;1692.1302669692989;1336.5987707279464;1325.3504654449755;1314.4570261218498
617;5346.7161257267;1692.1302669692989;1363.0958008025034;1345.2916847041881;1329.0153438145585
618;5356.382508277893;1692.1302669692989;1311.4842857918393;1118.9178985586423;1052.9864897364046
619;5364.613320112228;1692.1302669692989;1421.6301472369348;1156.684990008605;1145.2265223823124
620;5374.777723073959;1692.1302669692989;1490.4328845264745;1329.3499226006502;1314.909701999107
621;5384.031335353851;1692.1302669692989;1361.189636687125;1352.4655063003584;1265.8538329975788
622;5393.344916820526;1692.1302669692989;1346.2445251818901;1341.905906232148;1317.4295053827511
623;5402.643538236618;1692.1302669692989;1358.1888056179475;1323.221872858713;1310.998502480749
624;5411.914000749588;1692.1302669692989;1442.397916952133;1377.5868015695646;1365.8401426156886
625;5421.716443300247;1692.1302669692989;1470.5530137365467;1343.8322285492234;1318.3301203092137
626;5430.066350698471;1692.1302669692989;1412.6499446902767;1408.858081119161;1406.383158323876
627;5438.9491329193115;1692.1302669692989;1395.0613598611785;1354.6124646257526;1233.2701105515284
628;5446.791087627411;1692.1302669692989;1293.5114625548447;1263.1958385435275;1225.8757403899642
629;5456.343242645264;1692.1302669692989;1413.728509268479;1317.9907071210728;1264.669176771894
630;5463.3908133506775;1692.1302669692989;1352.4040430020955;1289.540969743151;1234.9232645882246
631;5470.520030736923;1692.1302669692989;1313.3017035869277;1292.5679078148878;1199.7425884051206
632;5479.247549533844;1692.1302669692989;1384.580066769103;1355.8059563961133;1267.3056120604156
633;5488.005740642548;1692.1302669692989;1394.022459337023;1356.6191713605308;1336.9217962353614
634;5496.03667473793;1692.1302669692989;1396.1813089807017;1382.202111814537;1372.410473916093
635;5505.745646715164;1692.1302669692989;1446.9307156267166;1434.1770407434506;1397.4114608739844
636;5515.050817728043;1692.1302669692989;1398.8870187330358;1361.0200671851874;1321.1109934087442
637;5522.815390348434;1692.1302669692989;1552.4564339904327;1404.984585709337;1400.1789315997673
638;5531.236552476883;1692.1302669692989;1490.9255872549352;1384.5257871203412;1244.9771264915914
639;5541.675430059433;1692.1302669692989;1384.180557156765;1306.7377347585145;1289.9542448939176
640;5552.28701210022;1692.1302669692989;1329.5676051882424;1307.6233808471272;1283.9835679559562
641;5560.829993486404;1692.1302669692989;1345.8524245491299;1329.5942200200295;1289.4652673534072
642;5570.069122314453;1692.1302669692989;1506.2113098337647;1381.4036026351484;1371.8551806983198
643;5578.6283390522;1692.1302669692989;1434.7286760481459;1399.9339447697284;1396.8883547040411
